"beta","gamma","rho","psi","p","q","pop","S_0","E_0","I_0","R_0","sigma","intervention","spring0","spring1","summer0","loglik","loglik.se"
0.896748106445052,0.667325026826624,0.643387094657451,1.17586042384353,0.470352666037695,2.09577216913948,8480,0.998820754716981,0.000943396226415094,0.000235849056603774,0,0.059,61,26,34,100,-240.285011509815,1.14041555777783
1.19871211707379,0.835909198254528,0.421877059786746,0.816582843349136,0.232267942572061,2.05698658142598,8480,0.998820754716981,0.000943396226415094,0.000235849056603774,0,0.059,61,26,34,100,-241.123652457167,3.02201044663602
0.994068618270555,0.647115842940134,0.542692259823078,0.62196913134931,0.194480298637773,2.41696663920336,8480,0.998820754716981,0.000943396226415094,0.000235849056603774,0,0.059,61,26,34,100,-241.699853535238,0.950537624107992
1.00562466383062,0.547662375524319,0.526674009809926,1.1459577531419,0.508585412536833,4.05256819369701,8480,0.998820754716981,0.000943396226415094,0.000235849056603774,0,0.059,61,26,34,100,-241.9049491524,1.48110477481525
0.873023383741772,0.584711281788911,0.665544667008009,0.449893338516847,0.448343367806306,3.62046273502769,8480,0.998820754716981,0.000943396226415094,0.000235849056603774,0,0.059,61,26,34,100,-242.264960685204,3.54528963305201
0.889456621283034,0.381862124554368,0.599294272425429,1.12170692013912,0.101086889348695,5.59106812065829,8480,0.998820754716981,0.000943396226415094,0.000235849056603774,0,0.059,61,26,34,100,-242.508300791198,0.447392444809404
0.67775302199792,0.277787325948469,0.892626382690189,0.782018283756636,0.0600730990241439,5.18893238242193,8480,0.998820754716981,0.000943396226415094,0.000235849056603774,0,0.059,61,26,34,100,-242.994915477158,0.440759722761202
0.974308042004315,0.658723979943263,0.496369829720123,1.17080638965841,0.962993719974658,2.33523419855429,8480,0.998820754716981,0.000943396226415094,0.000235849056603774,0,0.059,61,26,34,100,-243.487821685732,0.974642002942758
1.37486722984365,0.739167164124257,0.289259477477188,1.28240905269406,0.407603680150329,4.94512087206834,8480,0.998820754716981,0.000943396226415094,0.000235849056603774,0,0.059,61,26,34,100,-244.469789249267,0.780796620182483
1.25972383561548,0.809079900030823,0.309219441492964,1.37502161569308,0.129747322674003,3.1873188918047,8480,0.998820754716981,0.000943396226415094,0.000235849056603774,0,0.059,61,26,34,100,-244.677732084895,1.16590781872455
1.24351002721202,0.646933489831579,0.309731831289223,1.77458946288299,0.300086370215368,2.74304771227434,8480,0.998820754716981,0.000943396226415094,0.000235849056603774,0,0.059,61,26,34,100,-245.304802528274,0.580176253453733
0.753840870183262,0.280170181457785,0.698292248448612,0.974312495043762,0.487522258798018,8.18864854650292,8480,0.998820754716981,0.000943396226415094,0.000235849056603774,0,0.059,61,26,34,100,-247.07485219309,1.43228323386349
1.38258735488552,0.675314484366646,0.201014205788908,0.935153847667402,0.186105312808182,6.14580995879489,8480,0.998820754716981,0.000943396226415094,0.000235849056603774,0,0.059,61,26,34,100,-248.886647837486,5.1297062611049
0.643148978700076,0.406812366122302,0.463812208911363,1.04194550424473,0.677034213075291,4.74559509116213,8480,0.998820754716981,0.000943396226415094,0.000235849056603774,0,0.059,61,26,34,100,-249.704834609051,1.76042386835075
0.673544481136623,0.488073369744326,0.568926043615988,0.44748147929351,0.63087525289014,2.10139066214834,8480,0.998820754716981,0.000943396226415094,0.000235849056603774,0,0.059,61,26,34,100,-251.106415881898,4.04666573392268
1.09743020805451,0.941421522431237,0.263371931627959,1.53154488102757,0.0174692692085863,1.36394844799134,8480,0.998820754716981,0.000943396226415094,0.000235849056603774,0,0.059,61,26,34,100,-251.164361108247,5.70311156063158
0.78083033473056,0.606630646156737,0.358310342504733,1.23678131107098,0.8743130464182,2.44388478439626,8480,0.998820754716981,0.000943396226415094,0.000235849056603774,0,0.059,61,26,34,100,-252.373512010557,1.10659352797447
1.1702448455248,0.801937185027139,0.545050533734517,0.245589567523612,0.163077507578654,2.73843257812832,8480,0.998820754716981,0.000943396226415094,0.000235849056603774,0,0.059,61,26,34,100,-255.425473194553,2.58615534581335
1.53118847192272,0.85971936438794,0.188054191166662,0.726219197344683,0.0738132826542053,3.86721707101015,8480,0.998820754716981,0.000943396226415094,0.000235849056603774,0,0.059,61,26,34,100,-257.831564427236,0.873476664663849
0.786727313688103,0.696115473028628,0.562765240220282,2.1621100950689,0.941984092252082,5.83778676797344,8480,0.998820754716981,0.000943396226415094,0.000235849056603774,0,0.059,61,26,34,100,-258.231477284223,0.40382599276144
1.25977388552508,0.827676301412232,0.124813933014617,7.28503590537573,0.659538363259527,9.4493765384624,8480,0.998820754716981,0.000943396226415094,0.000235849056603774,0,0.059,61,26,34,100,-260.438125620967,0.909457126778777
1.12150601605593,0.594142990268826,0.235539983440326,0.676621891147891,0.323430737343276,3.54210171902115,8480,0.998820754716981,0.000943396226415094,0.000235849056603774,0,0.059,61,26,34,100,-260.561940452834,1.48203826624644
1.13351048491519,0.632619765328876,0.122517982990575,2.36485411299181,0.485337736206368,3.3900381515998,8480,0.998820754716981,0.000943396226415094,0.000235849056603774,0,0.059,61,26,34,100,-269.667509934407,4.96848738985143
0.914572421279466,0.321743227247739,0.924673717010057,0.618966284863715,0.508612938725133,4.64251837085045,8480,0.998820754716981,0.000943396226415094,0.000235849056603774,0,0.059,61,26,34,100,-271.513259526551,0.679181446725957
1.866354469116,0.862055322348597,0.0450101376118551,2.44362648486201,0.464784935502865,5.37832513576313,8480,0.998820754716981,0.000943396226415094,0.000235849056603774,0,0.059,61,26,34,100,-309.276439948545,11.899056924133
4.03941467869699,0.309292962356834,0.0761991909584768,1.58725219366298,0.824526249376705,3.41322206194123,8480,0.998820754716981,0.000943396226415094,0.000235849056603774,0,0.059,61,26,34,100,-330.363014386149,4.23326985729398
1.69986761535672,0.820783145397526,0.0626418064060575,1.1705977350691,0.425025736126172,2.67417116446896,8480,0.998820754716981,0.000943396226415094,0.000235849056603774,0,0.059,61,26,34,100,-336.306583549138,6.94903633064961
3.12819166582097,0.253753104918262,0.0589123946145959,0.904504805902623,0.196768171172117,4.28514132895971,8480,0.998820754716981,0.000943396226415094,0.000235849056603774,0,0.059,61,26,34,100,-346.793496963268,11.897418830528
2.1906169267152,0.172000205596022,0.0409382442793493,1.08378561272672,0.850900273945868,0.60912575953979,8480,0.998820754716981,0.000943396226415094,0.000235849056603774,0,0.059,61,26,34,100,-388.566734722641,7.53224403849139
0.777116183308876,0.272371475776356,0.0767306221384858,1.20815927649495,0.639231395371187,4.57840722985502,8480,0.998820754716981,0.000943396226415094,0.000235849056603774,0,0.059,61,26,34,100,-391.417721908772,24.0860738897237
2.9089149206945,0.986727797729322,0.0232791054009422,0.705770373196638,0.151410003648164,1.46965082648021,8480,0.998820754716981,0.000943396226415094,0.000235849056603774,0,0.059,61,26,34,100,-394.194963224361,4.64121225938118
1.10984375098363,0.319335467913468,0.0572702374435047,0.363201213634151,0.166591467641607,6.05567507162682,8480,0.998820754716981,0.000943396226415094,0.000235849056603774,0,0.059,61,26,34,100,-421.601314446646,4.83403533379846
1.49180568071201,0.521202294436678,0.0254474746040721,1.29208997129342,0.552660632180012,3.28863318918544,8480,0.998820754716981,0.000943396226415094,0.000235849056603774,0,0.059,61,26,34,100,-465.027863010937,3.83937706429192
0.807944565021889,0.0176215315217233,0.1099296925031,1.16844506018805,0.939148430539919,0.883720840898924,8480,0.998820754716981,0.000943396226415094,0.000235849056603774,0,0.059,61,26,34,100,-488.182386696362,9.22187730847744
1.38971079021327,0.00357029394841335,0.0524326777505654,0.905415030730725,0.180315867538218,1.23076283016034,8480,0.998820754716981,0.000943396226415094,0.000235849056603774,0,0.059,61,26,34,100,-572.464909323701,12.093164301499
0.440236216007641,0.610573906580142,0.541099841655048,0.828366246347437,0.862377884157572,2.42644151370351,8480,0.998820754716981,0.000943396226415094,0.000235849056603774,0,0.059,61,26,34,100,-613.38445467715,255.528825278986
0.393949511349125,0.765229828161889,0.646036265911421,0.0340090501120658,0.251071959225423,2.40637857496297,8480,0.998820754716981,0.000943396226415094,0.000235849056603774,0,0.059,61,26,34,100,-1940.99145895421,249.262592408227
0.246953235840359,0.489936379627608,0.189467695629586,0.210939145928181,0.556473977949944,4.50848634171272,8480,0.998820754716981,0.000943396226415094,0.000235849056603774,0,0.059,61,26,34,100,-2630.01913059222,33.8585596366287
0.00168122323713682,0.6450306835804,0.363551464368918,5.10978427862107,0.537315529797925,2.33078073425712,8480,0.998820754716981,0.000943396226415094,0.000235849056603774,0,0.059,61,26,34,100,-2854.59810265939,0.374835734993161
0.023638360117434,0.055859084274685,0.0912925953703539,0.199188785811518,0.592551613793934,1.07620201442014,8480,0.998820754716981,0.000943396226415094,0.000235849056603774,0,0.059,61,26,34,100,-2899.45897789091,26.9717564135772
