"beta","gamma","rho","psi","p","pop","S_0","E_0","I_0","R_0","sigma","spring0","spring1","summer0","loglik","loglik.se"
0.87200313802402,0.728680707556646,0.938800638785741,0.829174882328636,0.253468732425197,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,26,34,100,-238.332665670893,0.265595689572714
0.956571425430594,0.922400377184945,0.958112370186504,0.792170233926269,0.732693489478945,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,26,34,100,-238.446575041091,0.252112315695685
1.0395338315976,0.865599320122161,0.775183884040826,0.602192463099852,0.138213351246029,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,26,34,100,-238.495727912304,0.2547261645022
0.845833700015925,0.743254156913826,0.860289009322732,0.565205775181058,0.972409243514796,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,26,34,100,-238.536438681392,0.601860586277437
0.687905271763195,0.581192515160752,0.956294743453813,0.716875526717252,0.40669220117387,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,26,34,100,-238.659444412188,0.415363867509961
0.878794058619924,0.703838700121208,0.782014516104424,0.730410108388362,0.11903459812141,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,26,34,100,-238.662836038345,0.719370690103202
0.90276292893022,0.782569941654675,0.918670680000062,0.453210920218952,0.490937884387261,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,26,34,100,-238.671152508852,0.417623035009433
0.964040542574852,0.691703317272819,0.912604184374774,0.635979573368088,0.143006126512802,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,26,34,100,-238.82435533061,0.425930139438222
0.975812681445457,0.876262739676004,0.782614511043389,0.74325467666319,0.710841674121989,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,26,34,100,-238.83486580945,0.371726376411469
1.00884596038873,0.849173571305227,0.898064102811657,0.497638731814222,0.857882398468334,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,26,34,100,-238.867308359689,0.408785076175414
0.840516928198157,0.776659685091249,0.847510881955861,0.723886070932015,0.790085472863437,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,26,34,100,-238.908307495459,0.21171270650341
0.996147656319843,0.87445628516882,0.813729128402753,0.592809370794623,0.98435466942559,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,26,34,100,-238.91197360095,0.471593970449222
0.709432046671147,0.654317087938123,0.888861742012641,0.597732741821673,0.974962363841223,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,26,34,100,-239.015254895178,1.33847953378035
0.749514382925017,0.854377705640204,0.91691122935593,0.546695353789773,0.464476868286351,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,26,34,100,-239.027484321025,0.53966895298756
0.63628279467381,0.635158616823078,0.910938360512387,0.618992352025322,0.887168876521471,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,26,34,100,-239.197536528664,0.262533197972283
0.812572667255331,0.750771022958253,0.834973094512539,0.529128717037341,0.191682109095187,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,26,34,100,-239.21164857736,0.555305681549433
0.741311263494297,0.754478663764401,0.902410551539123,0.42137742628652,0.773850923804445,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,26,34,100,-239.337799149112,0.445677884383041
0.72568343116244,0.531206646525585,0.938645006154169,0.547696115896295,0.00458508335597037,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,26,34,100,-239.368956966778,0.394393274130073
0.749323902816194,0.773160475608768,0.837171261993326,0.677274787039138,0.739933768458097,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,26,34,100,-239.487724882428,0.453000175370417
0.730102034359076,0.713429655006234,0.808172470842771,0.606726675596726,0.235513740511018,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,26,34,100,-239.649702671698,0.384535777008984
0.929399808459777,0.681176799904255,0.92382978480776,0.629296923719839,0.416465197408006,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,26,34,100,-239.79662271111,0.35326698778265
0.988656724263992,0.941460976141055,0.713037487925703,0.563325784289572,0.609039720930849,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,26,34,100,-239.869724553785,0.394467493314785
1.13303558992706,0.858840656423822,0.924665828381425,0.367673031207183,0.453207091152335,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,26,34,100,-239.984988181719,0.583293580335899
0.82254492081314,0.619958466977053,0.855757105197456,0.81400716426737,0.156962833486309,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,26,34,100,-240.00137607042,0.64082922331448
0.809934092175015,0.794515677263,0.818161961272036,0.809321792793187,0.24642659829925,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,26,34,100,-240.013880096629,0.355849374192069
0.82209549954045,0.893179596019898,0.79078666267104,0.615211508599647,0.599216188461248,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,26,34,100,-240.208179047932,0.312601833224284
0.942320270093227,0.881004316616648,0.77441807339933,0.899314480020239,0.804941736423021,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,26,34,100,-240.364969129719,0.325965599565451
0.699364323180355,0.722638861370374,0.864043185382984,0.750583826579649,0.984762537271564,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,26,34,100,-240.477092750537,0.525805021113729
0.861769511815639,0.875263730784426,0.712273715621631,0.626561894084228,0.271189996722003,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,26,34,100,-240.478644126537,0.393941814628429
0.736259226215433,0.701621190320246,0.811587518344802,0.531571485783125,0.696344991587433,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,26,34,100,-240.775763505923,0.181428025364766
0.694709741663234,0.654806693123413,0.769156889897732,0.649037033724324,0.915204539418563,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,26,34,100,-241.20484424023,0.197047031061498
0.49137413360492,0.461557653742578,0.945997670921749,0.761254348744588,0.949732544696132,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,26,34,100,-241.594467646888,0.553882836287496
0.4175021282949,0.435950315077089,0.994612718237378,0.525061060838883,0.834392139577442,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,26,34,100,-241.727924204629,1.41072179969166
1.06880573725819,0.864786166201957,0.544278251566164,1.06563872337229,0.0340321278879006,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,26,34,100,-242.951103556364,0.411790629699186
1.10879712489697,0.91303241799033,0.819215990029606,0.152943298148596,0.0440428850835089,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,26,34,100,-246.4371120206,0.634882737329401
0.985286365930076,0.833401800090917,0.725564261468571,0.0258929363430458,0.601384989692983,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,26,34,100,-250.249521767469,1.6270816996927
0.634463772125883,0.494518770163449,0.781589896119595,0.0995036780685587,0.310209983436638,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,26,34,100,-257.035803033922,0.905316211326979
0.800446448800299,0.73953062230298,0.632710159766463,0.0204330081258848,0.934841243542918,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,26,34,100,-257.426796566616,0.550852777560402
1.33769199948008,0.798371000516265,0.820195981498338,0.0170264704305075,0.269794617199664,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,26,34,100,-261.449308069872,6.84234895177464
24.5792609727318,0.000327742613183407,0.264228822361774,2.585988556124,0.800800441493813,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,26,34,100,-280.667949702785,1.09408534934836
0.855812342713565,0.675343349273027,0.188914985810163,0.061260843731781,0.0961611137278598,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,26,34,100,-316.122054428917,4.20277909349614
2.38144134834899,0.000279499263119878,0.578976584972113,1.64263312032935,0.933483147428257,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,26,34,100,-322.125491778449,37.841580184793
10.4834376538227,0.000746286326947586,0.147630016399079,1.91228605175055,0.279465808987513,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,26,34,100,-330.355589990813,0.570594352219337
0.929839330266337,0.000435978050944438,0.433936937333095,1.40492222279067,0.858518036359877,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,26,34,100,-399.308524008924,6.27391120100933
1.17404032392221,0.000473982946960115,0.375093278373989,0.00632466177756976,0.0742558463738808,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,26,34,100,-466.137452299203,7.01447332448373
0.0126781646611856,0.70759002579814,0.878102716032842,0.0032902179737379,0.260187481066291,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,26,34,100,-2848.53977914592,35.3809793072241
