"beta","gamma","rho","psi","p","pop","S_0","E_0","I_0","R_0","sigma","spring0","spring1","summer0","loglik","loglik.se"
0.890422252211614,0.738808682418199,0.0343645532112421,10.0005261280229,0.430700158487512,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,26,34,100,-313.608120027967,7.41764219571085
0.713480027012745,0.510444693897223,0.190003506510341,0.317554172387927,0.414016606953255,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,26,34,100,-346.684179386369,2.95581047472701
3.30083626930733,0.202254092196969,0.0438933534935469,1.16226496464041,0.934795304067068,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,26,34,100,-355.695521537804,14.5061570899867
4.79846317383984,0.232044849739301,0.0568370057019376,1.07132403913448,0.48627030588816,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,26,34,100,-355.942697138366,1.61125526053598
2.60310907784629,0.352531539438112,0.0377227114087857,0.800506005512416,0.551097380267568,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,26,34,100,-380.159682841481,3.47966037763987
3.48255991509884,0.360366809158151,0.0252262348446388,2.14150992778825,0.393176017681916,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,26,34,100,-393.572011274249,1.54811968269554
2.47811984237387,0.208115655754557,0.0337199244149468,0.789831893499229,0.186080201323344,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,26,34,100,-408.022375533135,2.38796085595015
1.95680987881595,0.324215744109297,0.0317154040245648,0.716726352310103,0.216904809994343,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,26,34,100,-411.281481647275,5.74417600946511
3.92481076950274,0.0104225826982556,0.0456784634088863,1.06324938802597,0.949564813236627,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,26,34,100,-413.133446677834,16.323257888346
0.618655573469519,0.549508969903182,0.25159956397742,0.345555358695718,0.780487616046109,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,26,34,100,-439.013311920521,30.6151451730709
0.799510884708085,0.373224079660339,0.0369795379457149,1.1951489912868,0.887021411980904,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,26,34,100,-497.678612637973,67.182696389167
1.59456034932321,0.988099205082737,0.0332973159100845,1.16892372419884,0.125353716853878,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,26,34,100,-524.283873565088,29.8554851323586
1.29962711735771,0.694549119375684,0.022447462659913,1.10342716683989,0.661060815385285,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,26,34,100,-559.740474408089,29.721989910482
1.34049497754988,0.00384484313554229,0.0393653558579874,1.6123368012932,0.17114092761289,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,26,34,100,-597.989584397352,8.67527391478328
0.262990974589142,0.735524765382068,0.755420093658256,0.179677609560868,0.173373471115193,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,26,34,100,-2435.42358993046,175.561576336763
0.0634393904955263,0.136530196500668,0.072328402120589,0.897345022937205,0.489110666879646,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,26,34,100,-2821.07720273047,90.7929242994942
0.00309125756404615,0.7497358648523,0.499607546604067,2.41560297180988,0.281174826063744,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,26,34,100,-2856.50131800643,0.40499859578346
